"","uniprot","Protein","n_peptides","condition","substrate","growthrate","R1","R2","R3","R4","mean_intensity","median_intensity","sd_intensity","IQR","MAD","CV","mean_mass_fraction","median_mass_fraction","sd_massfraction","rel_intensity","log2_fold_change","fold_change_mean","log2_fold_change_mean","anova","protein_name","protein","length","locus_tag","EC_number","gene_ontology_IDs","System","Process","Pathway","COG","COG_ID","COG_System","COG_Process","eggNOG_name","eggNOG_description","new_locus_tag","product_accession","seq_type","start","end","feature_interval_length","strand","Psortb_localization","Psortb_score","Process.abbr","Pathway.abbr","CI","mean_mass_fraction_norm","MolWeight","mass_g_per_gDCW","mol_fraction","conc_g_per_L_cell_vol","conc_mol_per_cell","conc_mol_per_L_cell_vol","conc_copies_per_cell","substrate_uptake_rate"
"820","Q0K642","RS13_CUPNH",18,"SUC 0.25","succinate",0.25,7619762646,3108654044,4319429641,2001165690.80078,4262253005.4502,3714041842.5,2430325531.16965,2312730936.5498,1159131975.09961,0.570197388109519,0.000407849574817614,0.000367877326417313,0.000209762690667865,1,0,1.67044180559976,0.74022972332835,0.0318531126904974,"30S ribosomal protein S13","rpsM H16_A3461",121,"H16_A3461",NA,"GO:0000049; GO:0003735; GO:0005840; GO:0006412; GO:0019843","Genetic Information Processing","Genetic information processing","Ribosome","COG0099","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsM","Located at the top of the head of the 30S subunit, it contacts several helices of the 16S rRNA. In the 70S ribosome it contacts the 23S rRNA (bridge B1a) and protein L5 of the 50S subunit (bridge B1b), connecting the 2 subunits","H16_RS17265","WP_010812377.1","chromosome 1",3741631,3741996,366,"-","Cytoplasmic",9.97,"Genetic information ","Ribosome",0.907311285535781,0.000407849574817614,13.61,0.000277337710875977,0.000954970407751236,1.23261204833768e-07,8.15099811538508e-20,9.05665551598551e-06,49086.4588004435,4.70403929206537
"821","Q0K632","RS14_CUPNH",14,"FA 0.05","formate",0.05,687006728,326129372,173325644,407809902,398567911.5,366969637,215455940.063359,189680668.5,117242129,0.540575229080776,2.36142507635418e-05,2.24486484610569e-05,1.21351832843897e-05,0.265320773121161,-1.91419046000813,0.384907337144818,-1.37741692266936,0.0169806203958713,"30S ribosomal protein S14","rpsN H16_A3471",101,"H16_A3471",NA,"GO:0003735; GO:0005840; GO:0006412; GO:0019843","Genetic Information Processing","Genetic information processing","Ribosome","COG0199","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsN","Binds 16S rRNA, required for the assembly of 30S particles and may also be responsible for determining the conformation of the 16S rRNA at the A site","H16_RS17315","WP_010812385.1","chromosome 1",3746317,3746622,306,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",0.860175820258005,2.36142507635418e-05,11.651,1.60576905192084e-05,5.8864976005607e-05,7.1367513418704e-09,5.51289692531402e-21,6.12543490268566e-07,3319.94418309019,14.4481859656746
"822","Q0K632","RS14_CUPNH",14,"FA 0.1","formate",0.1,356867128,283762863,2717074435,459101339,954201441.25,407984233.5,1177446597.84535,685003551.25,87669238,1.23396019639511,6.08077084178533e-05,2.74660134082265e-05,3.3891967299406e-05,0.294974519250116,-1.76133775918986,0.427926752189459,-1.2245642218511,0.0169806203958713,"30S ribosomal protein S14","rpsN H16_A3471",101,"H16_A3471",NA,"GO:0003735; GO:0005840; GO:0006412; GO:0019843","Genetic Information Processing","Genetic information processing","Ribosome","COG0199","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsN","Binds 16S rRNA, required for the assembly of 30S particles and may also be responsible for determining the conformation of the 16S rRNA at the A site","H16_RS17315","WP_010812385.1","chromosome 1",3746317,3746622,306,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",1.9635060339424,6.08077084178533e-05,11.651,4.13492417241402e-05,0.000158315036254544,1.83774407662846e-08,1.41959460043396e-20,1.57732575648818e-06,8548.99864790874,26.5935259613296
"823","Q0K632","RS14_CUPNH",14,"FA 0.15","formate",0.15,183191040,974023044,460168447,946597697,640995057,703383072,385825260.347077,562529938.5,256927298.5,0.601916124209796,3.9947318765551e-05,4.44086886663206e-05,2.67303057632712e-05,0.508549268514489,-0.975540544996706,0.737764866460224,-0.43876700765794,0.0169806203958713,"30S ribosomal protein S14","rpsN H16_A3471",101,"H16_A3471",NA,"GO:0003735; GO:0005840; GO:0006412; GO:0019843","Genetic Information Processing","Genetic information processing","Ribosome","COG0199","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsN","Binds 16S rRNA, required for the assembly of 30S particles and may also be responsible for determining the conformation of the 16S rRNA at the A site","H16_RS17315","WP_010812385.1","chromosome 1",3746317,3746622,306,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",0.957782872791078,3.9947318765551e-05,11.651,2.71641767605747e-05,0.000106722931893194,1.20729674491443e-08,9.3259554580979e-21,1.03621623690472e-06,5616.22174227514,38.7388659569846
"824","Q0K632","RS14_CUPNH",14,"FA 0.2","formate",0.2,2234904928,1924232885,440635513,1886833038,1621651591,1905532961.5,802652949.318252,476617239,174035945,0.494960171329584,0.000103325774170146,0.000128304927323042,6.35058288102428e-05,1.37770929139033,0.462271498988988,1.99867657730126,0.999045036327754,0.0169806203958713,"30S ribosomal protein S14","rpsN H16_A3471",101,"H16_A3471",NA,"GO:0003735; GO:0005840; GO:0006412; GO:0019843","Genetic Information Processing","Genetic information processing","Ribosome","COG0199","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsN","Binds 16S rRNA, required for the assembly of 30S particles and may also be responsible for determining the conformation of the 16S rRNA at the A site","H16_RS17315","WP_010812385.1","chromosome 1",3746317,3746622,306,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",0.787592084255212,0.000103325774170146,11.651,7.02615264356992e-05,0.000279275919492305,3.1227345082533e-08,2.41220586853315e-20,2.68022606258587e-06,14526.6435236253,50.8842059526396
"825","Q0K632","RS14_CUPNH",14,"FA 0.25","formate",0.25,2353312030,1338017979,1428215759,985452849,1526249654.25,1383116869,583533822.537349,409613130.25,221381455,0.382331829469994,9.26462427236515e-05,8.64030670387604e-05,3.30346426927478e-05,1,0,1.45072446690424,0.536773537338766,0.0169806203958713,"30S ribosomal protein S14","rpsN H16_A3471",101,"H16_A3471",NA,"GO:0003735; GO:0005840; GO:0006412; GO:0019843","Genetic Information Processing","Genetic information processing","Ribosome","COG0199","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsN","Binds 16S rRNA, required for the assembly of 30S particles and may also be responsible for determining the conformation of the 16S rRNA at the A site","H16_RS17315","WP_010812385.1","chromosome 1",3746317,3746622,306,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",0.608375259044572,9.26462427236515e-05,11.651,6.2999445052083e-05,0.000250281771077885,2.79997533564813e-08,2.16288541934883e-20,2.40320361829268e-06,13025.2006593588,63.0295459482946
"826","Q0K632","RS14_CUPNH",14,"FRC 0.05","fructose",0.05,3347952752,887891636,3049041350,2222476632,2376840592.5,2635758991,1100864798.24969,1234938817.5,562738060,0.463163075270347,0.000189713070334778,0.000215806617722606,9.99536567280941e-05,4.4712353644949,2.16067349091574,1.79351245955017,0.842787767748075,0.0989738409167606,"30S ribosomal protein S14","rpsN H16_A3471",101,"H16_A3471",NA,"GO:0003735; GO:0005840; GO:0006412; GO:0019843","Genetic Information Processing","Genetic information processing","Ribosome","COG0199","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsN","Binds 16S rRNA, required for the assembly of 30S particles and may also be responsible for determining the conformation of the 16S rRNA at the A site","H16_RS17315","WP_010812385.1","chromosome 1",3746317,3746622,306,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",0.736995808818977,0.000189713070334778,11.651,0.000129004887827649,0.000473308062871111,5.73355057011773e-08,4.428972202477e-20,4.92107530389422e-06,26671.8944683409,0.54063055062167
"827","Q0K632","RS14_CUPNH",14,"FRC 0.1","fructose",0.1,2691444314,NA,110971329,297720608,1033378750.33333,297720608,1438959653.13997,1290236492.5,186749279,1.39248039760428,9.58905395264205e-05,2.78089560943481e-05,3.87234262392177e-05,0.505045763202909,-0.985513975627696,0.202585145962176,-2.30339969879536,0.0989738409167606,"30S ribosomal protein S14","rpsN H16_A3471",101,"H16_A3471",NA,"GO:0003735; GO:0005840; GO:0006412; GO:0019843","Genetic Information Processing","Genetic information processing","Ribosome","COG0199","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsN","Binds 16S rRNA, required for the assembly of 30S particles and may also be responsible for determining the conformation of the 16S rRNA at the A site","H16_RS17315","WP_010812385.1","chromosome 1",3746317,3746622,306,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",NA,9.58905395264205e-05,11.651,6.52055668779659e-05,0.000249810387418065,2.89802519457626e-08,2.23862559017993e-20,2.48735927950482e-06,13481.3186368642,1.15896980461812
"828","Q0K632","RS14_CUPNH",14,"FRC 0.15","fructose",0.15,1439067284,2734169848,1982612659,698817580,1713666842.75,1710839971.5,860054684.225093,916497098.25,641897539.5,0.501879748600915,0.000156871945583449,0.000162206000196537,8.14079066001981e-05,2.9022259659105,1.53715985131612,1.16414771443787,0.219274128148456,0.0989738409167606,"30S ribosomal protein S14","rpsN H16_A3471",101,"H16_A3471",NA,"GO:0003735; GO:0005840; GO:0006412; GO:0019843","Genetic Information Processing","Genetic information processing","Ribosome","COG0199","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsN","Binds 16S rRNA, required for the assembly of 30S particles and may also be responsible for determining the conformation of the 16S rRNA at the A site","H16_RS17315","WP_010812385.1","chromosome 1",3746317,3746622,306,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",0.798602675815848,0.000156871945583449,11.651,0.000106672922996745,0.000413951488541968,4.74101879985534e-08,3.66227527239705e-20,4.06919067791309e-06,22054.7375584699,1.77730905861456
"829","Q0K632","RS14_CUPNH",14,"FRC 0.2","fructose",0.2,146166430,2469395067,2406935760,1821513354,1711002652.75,2114224557,1083267735.89294,1019873963.75,323940856.5,0.633118677023593,0.000144967257986326,0.000188391945346267,0.00011927445919953,3.58651744716441,1.84258364899915,1.43863232496375,0.524697925831491,0.0989738409167606,"30S ribosomal protein S14","rpsN H16_A3471",101,"H16_A3471",NA,"GO:0003735; GO:0005840; GO:0006412; GO:0019843","Genetic Information Processing","Genetic information processing","Ribosome","COG0199","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsN","Binds 16S rRNA, required for the assembly of 30S particles and may also be responsible for determining the conformation of the 16S rRNA at the A site","H16_RS17315","WP_010812385.1","chromosome 1",3746317,3746622,306,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",1.00743309724992,0.000144967257986326,11.651,9.85777354307017e-05,0.000389733220332081,4.38123268580896e-08,3.38435277420656e-20,3.76038821094866e-06,20381.0491262037,2.39564831261101
"830","Q0K632","RS14_CUPNH",14,"FRC 0.25","fructose",0.25,66244980,135314600,1485788869,1043670077,682754631.5,589492338.5,696395166.525214,1036152580,488712548.5,1.01997867813104,5.94199627528992e-05,5.43172631860144e-05,5.54024503041666e-05,1,0,0.401122355086037,-1.31788572316766,0.0989738409167606,"30S ribosomal protein S14","rpsN H16_A3471",101,"H16_A3471",NA,"GO:0003735; GO:0005840; GO:0006412; GO:0019843","Genetic Information Processing","Genetic information processing","Ribosome","COG0199","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsN","Binds 16S rRNA, required for the assembly of 30S particles and may also be responsible for determining the conformation of the 16S rRNA at the A site","H16_RS17315","WP_010812385.1","chromosome 1",3746317,3746622,306,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",1.62301368784314,5.94199627528992e-05,11.651,4.04055746719714e-05,0.000160443473056337,1.79580331875429e-08,1.3871967958792e-20,1.54132823186934e-06,8353.89450532522,3.01398756660746
"831","Q0K632","RS14_CUPNH",14,"NLIM 0.05","ammonium",0.05,21780600,5006098994,2817061110,3420862336,2816450760,3118961723,2079267051.75836,1698930518,1094518942,0.738257910022314,0.000246374395514506,0.000289706792006711,0.000213878330786144,1.06624759918792,0.0925424931087916,0.941247391551583,-0.0873541331913062,0.610274565442637,"30S ribosomal protein S14","rpsN H16_A3471",101,"H16_A3471",NA,"GO:0003735; GO:0005840; GO:0006412; GO:0019843","Genetic Information Processing","Genetic information processing","Ribosome","COG0199","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsN","Binds 16S rRNA, required for the assembly of 30S particles and may also be responsible for determining the conformation of the 16S rRNA at the A site","H16_RS17315","WP_010812385.1","chromosome 1",3746317,3746622,306,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",1.17473307904849,0.000246374395514506,11.651,0.000167534588949864,0.00064178949850617,7.44598173110506e-08,5.75176685090941e-20,6.39084566571395e-06,34637.9501700551,0.190689848569826
"832","Q0K632","RS14_CUPNH",14,"NLIM 0.1","ammonium",0.1,3529995762,8132581318,5395866856,2496794011,4888809486.75,4462931309,2473005974.09429,2808350147.25,1449536422.5,0.505850346755546,0.000377505924270707,0.000371450155605007,0.000187898190015195,1.52569675942825,0.609468247138164,1.34683360244307,0.429571620838066,0.610274565442637,"30S ribosomal protein S14","rpsN H16_A3471",101,"H16_A3471",NA,"GO:0003735; GO:0005840; GO:0006412; GO:0019843","Genetic Information Processing","Genetic information processing","Ribosome","COG0199","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsN","Binds 16S rRNA, required for the assembly of 30S particles and may also be responsible for determining the conformation of the 16S rRNA at the A site","H16_RS17315","WP_010812385.1","chromosome 1",3746317,3746622,306,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",0.804920783529335,0.000377505924270707,11.651,0.000256704028504081,0.000957452435520869,1.14090679335147e-07,8.81311573269525e-20,9.79234102175502e-06,53073.8243577729,0.773976444195177
"833","Q0K632","RS14_CUPNH",14,"NLIM 0.15","ammonium",0.15,1158433627,4481483762,2968953252,4043056226,3162981716.75,3506004739,1479734083.58998,1636339764.25,756265255,0.467828845090647,0.000270269672948601,0.000311032437567254,0.000145509946052817,1.1985620433022,0.261304591713489,1.05805011681166,0.0814079654133915,0.610274565442637,"30S ribosomal protein S14","rpsN H16_A3471",101,"H16_A3471",NA,"GO:0003735; GO:0005840; GO:0006412; GO:0019843","Genetic Information Processing","Genetic information processing","Ribosome","COG0199","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsN","Binds 16S rRNA, required for the assembly of 30S particles and may also be responsible for determining the conformation of the 16S rRNA at the A site","H16_RS17315","WP_010812385.1","chromosome 1",3746317,3746622,306,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",0.744420089781937,0.000270269672948601,11.651,0.000183783377605049,0.000709546405104562,8.16815011577994e-08,6.30961728967638e-20,7.01067886673232e-06,37997.4040911226,1.35726303982053
"834","Q0K632","RS14_CUPNH",14,"NLIM 0.2","ammonium",0.2,1534976871,2328224185,4534560210,2782099938,2794965301,2555162061.5,1269090760.8839,1090302649.5,623561533.5,0.454063154354667,0.000222287180045181,0.00021925884061051,9.95573607877551e-05,0.873507165387691,-0.195108557255473,0.771102642152701,-0.37500518355557,0.610274565442637,"30S ribosomal protein S14","rpsN H16_A3471",101,"H16_A3471",NA,"GO:0003735; GO:0005840; GO:0006412; GO:0019843","Genetic Information Processing","Genetic information processing","Ribosome","COG0199","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsN","Binds 16S rRNA, required for the assembly of 30S particles and may also be responsible for determining the conformation of the 16S rRNA at the A site","H16_RS17315","WP_010812385.1","chromosome 1",3746317,3746622,306,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",0.722515803970737,0.000222287180045181,11.651,0.000151155282430723,0.000587847425304816,6.71801255247657e-08,5.18943549672038e-20,5.76603367476098e-06,31251.5115451342,1.94054963544588
"835","Q0K632","RS14_CUPNH",14,"NLIM 0.25","ammonium",0.25,2533877756,3316473936,4898576240,1721559043,3117621743.75,2925175846,1354140467.81656,1381201434.25,797457446.5,0.434350469402279,0.000249362048068143,0.000248851643374073,0.000108088828111057,1,0,0.882766247040985,-0.179896626300098,0.610274565442637,"30S ribosomal protein S14","rpsN H16_A3471",101,"H16_A3471",NA,"GO:0003735; GO:0005840; GO:0006412; GO:0019843","Genetic Information Processing","Genetic information processing","Ribosome","COG0199","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsN","Binds 16S rRNA, required for the assembly of 30S particles and may also be responsible for determining the conformation of the 16S rRNA at the A site","H16_RS17315","WP_010812385.1","chromosome 1",3746317,3746622,306,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",0.691148523273763,0.000249362048068143,11.651,0.000169566192686337,0.000654470954463819,7.53627523050388e-08,5.82151549862973e-20,6.46834408568248e-06,35057.9863514214,2.52383623107123
"836","Q0K632","RS14_CUPNH",14,"SUC 0.05","succinate",0.05,48588512,87651952,183708776,157033397,119245659.25,122342674.5,62112804.2105485,85816149.75,48028412,0.520881050104543,1.28303745524388e-05,1.38174514318483e-05,7.19724861158967e-06,0.75633596495485,-0.402900871939147,0.917225934840992,-0.124650946752885,0.802746480496756,"30S ribosomal protein S14","rpsN H16_A3471",101,"H16_A3471",NA,"GO:0003735; GO:0005840; GO:0006412; GO:0019843","Genetic Information Processing","Genetic information processing","Ribosome","COG0199","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsN","Binds 16S rRNA, required for the assembly of 30S particles and may also be responsible for determining the conformation of the 16S rRNA at the A site","H16_RS17315","WP_010812385.1","chromosome 1",3746317,3746622,306,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",0.82883798669875,1.28303745524388e-05,11.651,8.72465469565835e-06,3.26274179371938e-05,3.87762430918149e-09,2.99533248499128e-21,3.32814387739866e-07,1803.83141471513,1.00177830468287
"837","Q0K632","RS14_CUPNH",14,"SUC 0.1","succinate",0.1,179732853,241531325,120725793,740451429.601562,320610350.150391,210632089,284206690.98623,201280263.150391,60402766,0.886455134255384,3.46938653969495e-05,2.36667758302812e-05,2.0979534946024e-05,1.30215090470554,0.380896650388959,1.57914820425588,0.659146575575221,0.802746480496756,"30S ribosomal protein S14","rpsN H16_A3471",101,"H16_A3471",NA,"GO:0003735; GO:0005840; GO:0006412; GO:0019843","Genetic Information Processing","Genetic information processing","Ribosome","COG0199","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsN","Binds 16S rRNA, required for the assembly of 30S particles and may also be responsible for determining the conformation of the 16S rRNA at the A site","H16_RS17315","WP_010812385.1","chromosome 1",3746317,3746622,306,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",1.41054793340541,3.46938653969495e-05,11.651,2.35918284699257e-05,9.04985038682768e-05,1.04852570977447e-08,8.09950337994186e-21,8.9994392004872e-07,4877.6350250056,1.9273435515285
"838","Q0K632","RS14_CUPNH",14,"SUC 0.15","succinate",0.15,113962008,54763725,92131960,725606859,246616138,103046984,320261319.673177,184083319.5,29599141.5,1.29862271897704,2.55931561503055e-05,1.10653780225552e-05,1.43697512941594e-05,0.637047869010964,-0.650526311432474,0.772562530762271,-0.372276386246212,0.802746480496756,"30S ribosomal protein S14","rpsN H16_A3471",101,"H16_A3471",NA,"GO:0003735; GO:0005840; GO:0006412; GO:0019843","Genetic Information Processing","Genetic information processing","Ribosome","COG0199","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsN","Binds 16S rRNA, required for the assembly of 30S particles and may also be responsible for determining the conformation of the 16S rRNA at the A site","H16_RS17315","WP_010812385.1","chromosome 1",3746317,3746622,306,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",2.06639853698298,2.55931561503055e-05,11.651,1.74033461822078e-05,6.78874392201821e-05,7.73482052542567e-09,5.97488496513871e-21,6.63875443361527e-07,3598.15988823615,2.85290879837412
"839","Q0K632","RS14_CUPNH",14,"SUC 0.2","succinate",0.2,142019728,32046458,57728906,80547071,78085540.75,69137988.5,47002230.9729229,44606941.25,24250306.5,0.601932579597624,7.62791963091734e-06,6.94279069586612e-06,4.17909191316908e-06,0.427418702925158,-1.22627805626957,0.518340443300823,-0.948028131083309,0.802746480496756,"30S ribosomal protein S14","rpsN H16_A3471",101,"H16_A3471",NA,"GO:0003735; GO:0005840; GO:0006412; GO:0019843","Genetic Information Processing","Genetic information processing","Ribosome","COG0199","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsN","Binds 16S rRNA, required for the assembly of 30S particles and may also be responsible for determining the conformation of the 16S rRNA at the A site","H16_RS17315","WP_010812385.1","chromosome 1",3746317,3746622,306,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",0.957809056985176,7.62791963091734e-06,11.651,5.18698534902379e-06,2.06704412179291e-05,2.30532682178835e-09,1.78078631843577e-21,1.97864948627717e-07,1072.4146051181,3.77847404521975
"840","Q0K632","RS14_CUPNH",14,"SUC 0.25","succinate",0.25,194167791,79908534,129346309,392446733.695312,198967341.923828,161757050,137209570.486121,126750661.423828,57129628.5,0.689608501372301,1.903893215688e-05,1.6022100344216e-05,1.10489766072114e-05,1,0,1.21272288684004,0.278249925186262,0.802746480496756,"30S ribosomal protein S14","rpsN H16_A3471",101,"H16_A3471",NA,"GO:0003735; GO:0005840; GO:0006412; GO:0019843","Genetic Information Processing","Genetic information processing","Ribosome","COG0199","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsN","Binds 16S rRNA, required for the assembly of 30S particles and may also be responsible for determining the conformation of the 16S rRNA at the A site","H16_RS17315","WP_010812385.1","chromosome 1",3746317,3746622,306,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",1.09732101364226,1.903893215688e-05,11.651,1.29464738666784e-05,5.20747758683871e-05,5.75398838519039e-09,4.44475971733873e-21,4.93861696953224e-07,2676.69691066676,4.70403929206537
"841","Q0KCT5","RS15_CUPNH",6,"FA 0.05","formate",0.05,3515239932,4922707736,5310458719,3789332697,4384434771,4356020216.5,867353116.045734,1298835976,703733902,0.197825526287373,0.000259767881837587,0.000266471001058503,5.27147660247216e-05,0.67397556063553,-0.569231816817291,0.809367564651564,-0.305133060624237,0.00328122276964187,"30S ribosomal protein S15","rpsO H16_A1044",89,"H16_A1044",NA,"GO:0003735; GO:0005840; GO:0006412; GO:0019843","Genetic Information Processing","Genetic information processing","Ribosome","COG0184","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsO","Forms an intersubunit bridge (bridge B4) with the 23S rRNA of the 50S subunit in the ribosome","H16_RS05190","WP_010809136.1","chromosome 1",1141627,1141896,270,"+","Cytoplasmic",9.26,"Genetic information ","Ribosome",0.314784557612028,0.000259767881837587,10.273,0.000176642159649559,0.000734402535895151,7.85076265109152e-08,6.87791919203969e-20,7.64212479346722e-06,41419.7981981604,14.4481859656746
"842","Q0KCT5","RS15_CUPNH",6,"FA 0.1","formate",0.1,6085458456,5133886720,4870238530,4813143570,5225681819,5002062625,589963259.961888,515814864,160371575,0.112896896595741,0.000333013263863826,0.000336745167695404,3.80174843764236e-05,0.773933038521839,-0.369719346568754,0.929405063295087,-0.1056205903757,0.00328122276964187,"30S ribosomal protein S15","rpsO H16_A1044",89,"H16_A1044",NA,"GO:0003735; GO:0005840; GO:0006412; GO:0019843","Genetic Information Processing","Genetic information processing","Ribosome","COG0184","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsO","Forms an intersubunit bridge (bridge B4) with the 23S rRNA of the 50S subunit in the ribosome","H16_RS05190","WP_010809136.1","chromosome 1",1141627,1141896,270,"+","Cytoplasmic",9.26,"Genetic information ","Ribosome",0.179644155724557,0.000333013263863826,10.273,0.000226449019427402,0.000983311172214584,1.00644008634401e-07,8.81724985602654e-20,9.79693448752965e-06,53098.7206308065,26.5935259613296
"843","Q0KCT5","RS15_CUPNH",6,"FA 0.15","formate",0.15,5092262124,6090530664,6562438114,5002312852,5686885938.5,5591396394,764141886.470791,1138732720.5,544108906,0.134369124813561,0.000354411228117456,0.000353017568314658,4.74346616982521e-05,0.865116398015604,-0.209033840123635,1.03890584925923,0.0550649160694187,0.00328122276964187,"30S ribosomal protein S15","rpsO H16_A1044",89,"H16_A1044",NA,"GO:0003735; GO:0005840; GO:0006412; GO:0019843","Genetic Information Processing","Genetic information processing","Ribosome","COG0184","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsO","Forms an intersubunit bridge (bridge B4) with the 23S rRNA of the 50S subunit in the ribosome","H16_RS05190","WP_010809136.1","chromosome 1",1141627,1141896,270,"+","Cytoplasmic",9.26,"Genetic information ","Ribosome",0.213811262403561,0.000354411228117456,10.273,0.00024099963511987,0.00107384969729931,1.07110948942165e-07,9.3838074611066e-20,1.04264423081102e-05,56510.6103339029,38.7388659569846
"844","Q0KCT5","RS15_CUPNH",6,"FA 0.2","formate",0.2,4400762843,7343375868,6080673578,4914072444,5684721183.25,5497373011,1310262335.17777,1610604106.75,839955367.5,0.230488407951907,0.000362209873230861,0.000370153683454932,8.53161331970613e-05,0.850568838748032,-0.233500093212158,1.02143589440669,0.0305986629808959,0.00328122276964187,"30S ribosomal protein S15","rpsO H16_A1044",89,"H16_A1044",NA,"GO:0003735; GO:0005840; GO:0006412; GO:0019843","Genetic Information Processing","Genetic information processing","Ribosome","COG0184","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsO","Forms an intersubunit bridge (bridge B4) with the 23S rRNA of the 50S subunit in the ribosome","H16_RS05190","WP_010809136.1","chromosome 1",1141627,1141896,270,"+","Cytoplasmic",9.26,"Genetic information ","Ribosome",0.366758491148635,0.000362209873230861,10.273,0.000246302713796986,0.00111032730706941,1.0946787279866e-07,9.59029353828426e-20,1.0655871053323e-05,57754.0985762956,50.8842059526396
"845","Q0KCT5","RS15_CUPNH",6,"FA 0.25","formate",0.25,5372251232,8274889252,6720128117,6206216608,6643371302.25,6463172362.5,1221282507.4028,1111093136.75,673938442.5,0.183834750737049,0.000403265211859486,0.000403753238382455,7.42238759373151e-05,1,0,1.20088562838742,0.264098756193054,0.00328122276964187,"30S ribosomal protein S15","rpsO H16_A1044",89,"H16_A1044",NA,"GO:0003735; GO:0005840; GO:0006412; GO:0019843","Genetic Information Processing","Genetic information processing","Ribosome","COG0184","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsO","Forms an intersubunit bridge (bridge B4) with the 23S rRNA of the 50S subunit in the ribosome","H16_RS05190","WP_010809136.1","chromosome 1",1141627,1141896,270,"+","Cytoplasmic",9.26,"Genetic information ","Ribosome",0.292522111632937,0.000403265211859486,10.273,0.000274220344064451,0.00123554361644086,1.21875708473089e-07,1.06773228488056e-19,1.18636801905364e-05,64300.342203204,63.0295459482946
"846","Q0KCT5","RS15_CUPNH",6,"FRC 0.05","fructose",0.05,3835880224,3871217024,5232693806,3677426634,4154304422,3853548624,723848173.074535,415319393,96895195,0.174240522490659,0.000331585487680518,0.000315514922879776,5.49754850161721e-05,1.15344460594617,0.20594872040952,0.867372430182141,-0.205276507660092,0.588441208358079,"30S ribosomal protein S15","rpsO H16_A1044",89,"H16_A1044",NA,"GO:0003735; GO:0005840; GO:0006412; GO:0019843","Genetic Information Processing","Genetic information processing","Ribosome","COG0184","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsO","Forms an intersubunit bridge (bridge B4) with the 23S rRNA of the 50S subunit in the ribosome","H16_RS05190","WP_010809136.1","chromosome 1",1141627,1141896,270,"+","Cytoplasmic",9.26,"Genetic information ","Ribosome",0.27725555351555,0.000331585487680518,10.273,0.000225478131622752,0.000938227328745094,1.00212502943445e-07,8.77944637876968e-20,9.75493066591478e-06,52871.0627657679,0.54063055062167
